ArchiveDate,Adult_Child,Speciality,care_type,0_6_months,6_12_months,12_18_months,18_plus_months,wait_total
8/29/2024,Adult,Plastic Surgery,op,"8,411","2,342","1,020","1,918","13,692"
8/29/2024,Adult,Psychiatry,op,409,73,4,0,486
8/29/2024,Adult,Radiotherapy,op,29,0,0,0,29
8/29/2024,Adult,Respiratory Medicine,op,"13,485","6,169","2,592","2,423","24,669"
8/29/2024,Adult,Rheumatology,op,"8,879","3,159",825,793,"13,656"
8/29/2024,Adult,Small Volume Specialties,op,561,67,11,8,647
8/29/2024,Adult,Urology,op,"13,826","5,906","2,065","1,489","23,286"
8/29/2024,Adult,Vascular Surgery,op,"8,590","2,131","1,250",623,"12,594"
8/29/2024,Child,Cardio-Thoracic Surgery,op,83,8,0,0,91
8/29/2024,Child,Cardiology,op,10,15,4,0,29
8/29/2024,Child,Clinical (Medical) Genetics,op,42,10,98,9,159
8/29/2024,Child,Clinical Immunology,op,431,232,121,50,834
8/29/2024,Child,Dental Surgery,op,243,79,77,46,445
8/29/2024,Child,Dermatology,op,"1,881",926,468,647,"3,920"
8/29/2024,Child,Developmental Paediatrics,op,392,261,105,212,970
8/29/2024,Child,General Surgery,op,827,302,62,19,"1,210"
8/29/2024,Child,Gynaecology,op,371,148,60,22,602
8/29/2024,Child,Immunology,op,216,83,36,6,341
8/29/2024,Child,Maxillo-Facial,op,295,31,14,4,343
8/29/2024,Child,Ophthalmology,op,"1,886",860,431,451,"3,628"
8/29/2024,Child,Orthopaedics,op,"1,341",486,280,392,"2,498"
8/29/2024,Child,Otolaryngology (ENT),op,"5,417","2,437",925,433,"9,210"
8/29/2024,Child,Paed Cardiology,op,"2,160","1,324",957,274,"4,715"
8/29/2024,Child,Paed Endocrinology,op,556,181,22,11,770
8/29/2024,Child,Paed Gastro-Enterol,op,517,133,123,161,934
8/29/2024,Child,Paed Haematology,op,236,53,4,0,293
8/29/2024,Child,Paed Metabolic Medicine,op,51,2,0,0,53
8/29/2024,Child,Paed Nephrology,op,279,170,103,53,605
8/29/2024,Child,Paed Orthopaedic,op,"1,651",939,636,890,"4,116"
8/29/2024,Child,Paediatric Dermatology,op,"2,810","1,695","1,047",971,"6,523"
8/29/2024,Child,Paediatric ENT,op,"3,107","1,636","1,254",978,"6,975"
8/29/2024,Child,Paediatric Infectious Diseases,op,35,7,2,2,47
8/29/2024,Child,Paediatric Neurology,op,724,503,198,67,"1,492"
8/29/2024,Child,Paediatric Neurosurgery,op,41,4,0,0,45
8/29/2024,Child,Paediatric Respiratory Medicine,op,918,378,241,132,"1,669"
8/29/2024,Child,Paediatric Surgery,op,"1,463",643,444,152,"2,702"
8/29/2024,Child,Paediatric Urology,op,966,534,199,61,"1,760"
8/29/2024,Child,Paediatrics,op,"13,335","4,567","1,579",489,"19,970"
8/29/2024,Child,Pain Relief,op,21,8,0,0,29
8/29/2024,Child,Plastic Surgery,op,766,196,74,110,"1,146"
8/29/2024,Child,Rheumatology,op,318,137,111,359,925
8/29/2024,Child,Small Volume Specialties,op,526,118,37,12,694
8/29/2024,Child,Urology,op,900,503,268,189,"1,860"
8/29/2024,Adult,Anaesthetics,ipdc,119,0,0,0,119
8/29/2024,Adult,Breast Surgery,ipdc,104,12,12,38,167
8/29/2024,Adult,Cardio-Thoracic Surgery,ipdc,373,86,33,14,507
8/29/2024,Adult,Cardiology,ipdc,"2,949",697,103,57,"3,806"
8/29/2024,Adult,Clinical Immunology,ipdc,256,195,122,80,653
8/29/2024,Adult,Dermatology,ipdc,978,93,64,106,"1,241"
8/29/2024,Adult,Gastro-Enterology,ipdc,279,43,8,2,333
8/29/2024,Adult,Gastro-Intestinal Surgery,ipdc,327,177,87,180,771
8/29/2024,Adult,General Medicine,ipdc,71,3,0,0,75
8/29/2024,Adult,General Surgery,ipdc,"8,505","2,465",983,"1,499","13,452"
8/29/2024,Adult,Gynaecology,ipdc,"3,598",997,332,269,"5,196"
8/29/2024,Adult,Haematology,ipdc,43,0,0,0,43
8/29/2024,Adult,Maxillo-Facial,ipdc,768,229,121,198,"1,316"
8/29/2024,Adult,Neurology,ipdc,206,27,10,14,257
8/29/2024,Adult,Neurosurgery,ipdc,536,248,105,34,923
8/29/2024,Adult,Oncology,ipdc,62,0,2,0,63
8/29/2024,Adult,Ophthalmology,ipdc,"6,114","1,990",532,487,"9,122"
8/29/2024,Adult,Orthopaedics,ipdc,"7,274","1,788",506,472,"10,040"
8/29/2024,Adult,Otolaryngology (ENT),ipdc,"2,638","1,642",762,726,"5,768"
8/29/2024,Adult,Pain Relief,ipdc,"3,989","1,762",456,311,"6,518"
8/29/2024,Adult,Plastic Surgery,ipdc,"3,068","1,127",573,748,"5,517"
8/29/2024,Adult,Radiology,ipdc,158,5,0,2,164
8/29/2024,Adult,Respiratory Medicine,ipdc,450,141,126,136,853
8/29/2024,Adult,Rheumatology,ipdc,96,14,21,2,134
8/29/2024,Adult,Small Volume Specialties,ipdc,507,91,30,20,647
8/29/2024,Adult,Urology,ipdc,"5,769","1,393",322,503,"7,988"
8/29/2024,Adult,Vascular Surgery,ipdc,"1,428",492,105,81,"2,106"
8/29/2024,Child,Cardio-Thoracic Surgery,ipdc,43,14,0,0,57
8/29/2024,Child,Clinical Immunology,ipdc,94,71,42,121,328
8/29/2024,Child,Dental Surgery,ipdc,130,71,33,46,280
8/29/2024,Child,General Surgery,ipdc,103,20,2,2,128
8/29/2024,Child,Immunology,ipdc,46,26,4,2,79
8/29/2024,Child,Maxillo-Facial,ipdc,97,49,35,28,210
8/29/2024,Child,Ophthalmology,ipdc,458,281,200,140,"1,078"
8/29/2024,Child,Orthopaedics,ipdc,87,54,4,4,149
8/29/2024,Child,Otolaryngology (ENT),ipdc,934,466,127,30,"1,557"
8/29/2024,Child,Paed Cardiology,ipdc,143,48,4,2,198
8/29/2024,Child,Paed Endocrinology,ipdc,21,7,4,2,35
8/29/2024,Child,Paed Orthopaedic,ipdc,313,177,103,171,764
8/29/2024,Child,Paediatric Dermatology,ipdc,20,7,4,2,34
8/29/2024,Child,Paediatric ENT,ipdc,462,174,95,44,775
8/29/2024,Child,Paediatric Neurosurgery,ipdc,17,4,0,0,21
8/29/2024,Child,Paediatric Radiology,ipdc,7,7,13,38,65
8/29/2024,Child,Paediatric Respiratory Medicine,ipdc,456,171,125,188,940
8/29/2024,Child,Paediatric Surgery,ipdc,357,175,144,53,729
8/29/2024,Child,Paediatric Urology,ipdc,177,101,68,68,414
8/29/2024,Child,Paediatrics,ipdc,87,11,9,5,113
8/29/2024,Child,Plastic Surgery,ipdc,245,189,92,67,592
8/29/2024,Child,Rheumatology,ipdc,22,11,19,35,87
8/29/2024,Child,Small Volume Specialties,ipdc,275,79,32,18,404
8/29/2024,Child,Urology,ipdc,125,99,38,21,284
9/26/2024,Adult,Anaesthetics,op,49,0,0,0,49
9/26/2024,Adult,Breast Surgery,op,"2,100",11,4,2,"2,116"
9/26/2024,Adult,Cardio-Thoracic Surgery,op,378,43,4,7,431
9/26/2024,Adult,Cardiology,op,"23,930","10,558","3,461","1,801","39,750"
9/26/2024,Adult,Chemical Pathology,op,42,19,0,0,61
9/26/2024,Adult,Clinical (Medical) Genetics,op,883,532,477,728,"2,620"
9/26/2024,Adult,Clinical Immunology,op,"1,631",973,531,320,"3,455"
9/26/2024,Adult,Clinical Neurophysiology,op,852,386,165,23,"1,426"
9/26/2024,Adult,Dermatology,op,"31,405","12,960","5,811","5,577","55,753"
9/26/2024,Adult,Diabetes Mellitus,op,"1,257",571,162,13,"2,003"
9/26/2024,Adult,Endocrinology,op,"9,056","3,599","2,021","4,781","19,457"
9/26/2024,Adult,Gastro-Enterology,op,"12,483","3,965","1,251",296,"17,995"
9/26/2024,Adult,Gastro-Intestinal Surgery,op,527,96,12,0,635
9/26/2024,Adult,General Medicine,op,"8,103","2,698",730,965,"12,497"
9/26/2024,Adult,General Surgery,op,"24,876","4,983","1,348",139,"31,347"
9/26/2024,Adult,Geriatric Medicine,op,"3,779",404,99,69,"4,352"
9/26/2024,Adult,Gynaecology,op,"23,742","4,876",920,465,"30,004"
9/26/2024,Adult,Haematology,op,"6,259","2,251","1,030",334,"9,873"
9/26/2024,Adult,Hepato-Biliary Surgery,op,84,39,3,2,128
9/26/2024,Adult,Infectious Diseases,op,871,218,248,273,"1,610"
9/26/2024,Adult,Maxillo-Facial,op,"2,154",332,197,132,"2,814"
9/26/2024,Adult,Metabolic Medicine,op,98,14,2,0,114
9/26/2024,Adult,Microbiology,op,24,0,0,0,24
9/26/2024,Adult,Nephrology,op,"2,976",781,267,168,"4,192"
9/26/2024,Adult,Neurology,op,"11,349","5,733","2,916","2,682","22,680"
9/26/2024,Adult,Neurosurgery,op,"4,299","2,780","1,356","2,704","11,139"
9/26/2024,Adult,Obstetrics,op,67,0,0,0,67
9/26/2024,Adult,Oncology,op,671,19,6,0,696
9/26/2024,Adult,Ophthalmology,op,"17,038","7,133","4,457","5,423","34,051"
9/26/2024,Adult,Orthopaedics,op,"38,799","16,083","6,433","3,682","64,997"
9/26/2024,Adult,Otolaryngology (ENT),op,"21,120","9,017","3,299","2,923","36,358"
9/26/2024,Adult,Paed Cardiology,op,11,9,2,0,22
9/26/2024,Adult,Paediatric Dermatology,op,7,14,2,0,22
9/26/2024,Adult,Paediatric Neurology,op,6,2,12,10,30
9/26/2024,Adult,Paediatrics,op,67,62,31,2,162
9/26/2024,Adult,Pain Relief,op,"7,160","3,914","1,895","1,408","14,377"
9/26/2024,Adult,Pathology,op,69,53,17,54,193
9/26/2024,Adult,Plastic Surgery,op,"8,369","2,213","1,200","1,917","13,699"
9/26/2024,Adult,Psychiatry,op,381,70,6,0,456
9/26/2024,Adult,Radiotherapy,op,20,0,0,0,20
9/26/2024,Adult,Respiratory Medicine,op,"13,299","6,346","2,506","2,432","24,582"
9/26/2024,Adult,Rheumatology,op,"8,640","2,913",818,772,"13,143"
9/26/2024,Adult,Small Volume Specialties,op,548,84,19,12,663
9/26/2024,Adult,Urology,op,"13,466","5,851","1,968","1,494","22,779"
9/26/2024,Adult,Vascular Surgery,op,"8,749","2,024","1,203",637,"12,613"
9/26/2024,Child,Cardio-Thoracic Surgery,op,58,2,2,0,62
9/26/2024,Child,Cardiology,op,9,18,5,2,33
9/26/2024,Child,Clinical (Medical) Genetics,op,46,4,64,12,126
9/26/2024,Child,Clinical Immunology,op,409,240,133,44,826
9/26/2024,Child,Dental Surgery,op,236,96,62,57,451
9/26/2024,Child,Dermatology,op,"1,711",954,456,634,"3,755"
9/26/2024,Child,Developmental Paediatrics,op,348,263,117,210,938
9/26/2024,Child,General Surgery,op,828,281,69,9,"1,187"
9/26/2024,Child,Gynaecology,op,392,157,58,19,625
9/26/2024,Child,Immunology,op,198,76,34,14,322
9/26/2024,Child,Maxillo-Facial,op,258,32,14,25,328
9/26/2024,Child,Ophthalmology,op,"1,884",855,416,477,"3,632"
9/26/2024,Child,Orthopaedics,op,"1,357",489,232,368,"2,446"
9/26/2024,Child,Otolaryngology (ENT),op,"4,970","2,534",861,424,"8,789"
9/26/2024,Child,Paed Cardiology,op,"2,000","1,336",928,214,"4,479"
9/26/2024,Child,Paed Endocrinology,op,553,180,24,10,767
9/26/2024,Child,Paed Gastro-Enterol,op,544,108,121,141,914
9/26/2024,Child,Paed Haematology,op,250,44,0,0,294
9/26/2024,Child,Paed Metabolic Medicine,op,41,0,0,0,41
9/26/2024,Child,Paed Nephrology,op,264,185,104,57,610
9/26/2024,Child,Paed Orthopaedic,op,"1,659",788,692,869,"4,008"
9/26/2024,Child,Paediatric Dermatology,op,"2,803","1,653","1,063",863,"6,382"
9/26/2024,Child,Paediatric ENT,op,"2,910","1,791","1,141","1,101","6,943"
9/26/2024,Child,Paediatric Infectious Diseases,op,27,11,0,2,40
9/26/2024,Child,Paediatric Neurology,op,721,515,224,80,"1,540"
9/26/2024,Child,Paediatric Neurosurgery,op,48,4,0,0,52
9/26/2024,Child,Paediatric Respiratory Medicine,op,882,429,204,143,"1,658"
9/26/2024,Child,Paediatric Surgery,op,"1,489",595,459,108,"2,651"
9/26/2024,Child,Paediatric Urology,op,"1,018",608,220,38,"1,884"
9/26/2024,Child,Paediatrics,op,"12,912","4,713","1,578",507,"19,710"
9/26/2024,Child,Pain Relief,op,34,7,2,0,43
9/26/2024,Child,Plastic Surgery,op,793,184,74,116,"1,167"
9/26/2024,Child,Rheumatology,op,322,143,101,362,928
9/26/2024,Child,Small Volume Specialties,op,489,124,29,14,656
9/26/2024,Child,Urology,op,883,504,281,162,"1,830"
9/26/2024,Adult,Anaesthetics,ipdc,131,2,0,0,134
9/26/2024,Adult,Breast Surgery,ipdc,80,15,13,35,142
9/26/2024,Adult,Cardio-Thoracic Surgery,ipdc,389,115,33,17,554
9/26/2024,Adult,Cardiology,ipdc,"2,855",681,99,48,"3,684"
9/26/2024,Adult,Clinical Immunology,ipdc,301,197,123,81,702
9/26/2024,Adult,Dermatology,ipdc,980,90,57,118,"1,244"
9/26/2024,Adult,Gastro-Enterology,ipdc,282,44,13,2,342
9/26/2024,Adult,Gastro-Intestinal Surgery,ipdc,295,165,94,190,744
9/26/2024,Adult,General Medicine,ipdc,60,1,0,0,61
9/26/2024,Adult,General Surgery,ipdc,"8,480","2,312",970,"1,462","13,224"
9/26/2024,Adult,Gynaecology,ipdc,"3,577",970,338,276,"5,161"
9/26/2024,Adult,Haematology,ipdc,21,0,0,0,21
9/26/2024,Adult,Maxillo-Facial,ipdc,870,242,113,191,"1,416"
9/26/2024,Adult,Neurology,ipdc,169,29,11,12,222
9/26/2024,Adult,Neurosurgery,ipdc,514,313,119,44,990
9/26/2024,Adult,Oncology,ipdc,51,2,2,0,54
9/26/2024,Adult,Ophthalmology,ipdc,"6,239","2,069",548,481,"9,337"
9/26/2024,Adult,Orthopaedics,ipdc,"7,275","1,884",466,450,"10,076"
9/26/2024,Adult,Otolaryngology (ENT),ipdc,"2,585","1,579",747,808,"5,719"
9/26/2024,Adult,Pain Relief,ipdc,"3,930","1,760",408,315,"6,413"
9/26/2024,Adult,Plastic Surgery,ipdc,"3,216","1,109",568,758,"5,651"
9/26/2024,Adult,Radiology,ipdc,146,4,0,2,152
9/26/2024,Adult,Respiratory Medicine,ipdc,449,131,136,142,859
9/26/2024,Adult,Rheumatology,ipdc,99,9,22,2,133
9/26/2024,Adult,Small Volume Specialties,ipdc,589,110,38,17,754
9/26/2024,Adult,Urology,ipdc,"5,806","1,388",332,502,"8,029"
9/26/2024,Adult,Vascular Surgery,ipdc,"1,487",488,120,85,"2,180"
9/26/2024,Child,Cardio-Thoracic Surgery,ipdc,35,11,2,0,48
9/26/2024,Child,Clinical Immunology,ipdc,97,87,36,119,339
9/26/2024,Child,Dental Surgery,ipdc,110,79,30,48,267
9/26/2024,Child,General Surgery,ipdc,121,30,4,2,156
9/26/2024,Child,Immunology,ipdc,43,24,4,2,73
9/26/2024,Child,Maxillo-Facial,ipdc,117,53,39,26,235
9/26/2024,Child,Ophthalmology,ipdc,446,309,182,150,"1,087"
9/26/2024,Child,Orthopaedics,ipdc,67,49,5,4,124
9/26/2024,Child,Otolaryngology (ENT),ipdc,882,397,116,41,"1,436"
9/26/2024,Child,Paed Cardiology,ipdc,144,43,4,2,194
9/26/2024,Child,Paed Endocrinology,ipdc,15,19,4,2,41
9/26/2024,Child,Paed Orthopaedic,ipdc,298,168,99,174,739
9/26/2024,Child,Paediatric Dermatology,ipdc,24,9,9,5,47
9/26/2024,Child,Paediatric ENT,ipdc,405,148,92,42,687
9/26/2024,Child,Paediatric Neurosurgery,ipdc,15,4,2,0,22
9/26/2024,Child,Paediatric Radiology,ipdc,6,4,12,38,61
9/26/2024,Child,Paediatric Respiratory Medicine,ipdc,499,157,121,167,944
9/26/2024,Child,Paediatric Surgery,ipdc,339,166,130,51,685
9/26/2024,Child,Paediatric Urology,ipdc,152,99,61,73,385
9/26/2024,Child,Paediatrics,ipdc,70,8,14,5,97
9/26/2024,Child,Plastic Surgery,ipdc,217,172,86,73,549
9/26/2024,Child,Rheumatology,ipdc,19,12,16,40,87
9/26/2024,Child,Small Volume Specialties,ipdc,255,72,41,18,386
9/26/2024,Child,Urology,ipdc,171,98,48,19,336
10/31/2024,Adult,Anaesthetics,op,73,2,0,0,75
10/31/2024,Adult,Breast Surgery,op,"2,190",26,2,2,"2,220"
10/31/2024,Adult,Cardio-Thoracic Surgery,op,380,47,6,8,441
10/31/2024,Adult,Cardiology,op,"23,397","10,602","3,383","1,926","39,307"
10/31/2024,Adult,Chemical Pathology,op,61,21,0,0,82
10/31/2024,Adult,Clinical (Medical) Genetics,op,851,528,476,688,"2,543"
10/31/2024,Adult,Clinical Immunology,op,"1,672","1,006",604,331,"3,613"
10/31/2024,Adult,Clinical Neurophysiology,op,830,371,139,19,"1,359"
10/31/2024,Adult,Dermatology,op,"30,311","12,863","5,566","5,446","54,186"
10/31/2024,Adult,Diabetes Mellitus,op,"1,385",566,143,15,"2,109"
10/31/2024,Adult,Endocrinology,op,"9,302","3,759","1,937","4,869","19,866"
10/31/2024,Adult,Gastro-Enterology,op,"12,542","3,940","1,183",245,"17,911"
10/31/2024,Adult,Gastro-Intestinal Surgery,op,440,130,0,0,570
10/31/2024,Adult,General Medicine,op,"7,623","2,574",646,826,"11,670"
10/31/2024,Adult,General Surgery,op,"24,260","4,738","1,088",136,"30,222"
10/31/2024,Adult,Geriatric Medicine,op,"3,621",445,88,80,"4,234"
10/31/2024,Adult,Gynaecology,op,"24,518","4,914",822,498,"30,751"
10/31/2024,Adult,Haematology,op,"6,412","2,310",979,355,"10,056"
10/31/2024,Adult,Hepato-Biliary Surgery,op,99,31,3,2,135
10/31/2024,Adult,Infectious Diseases,op,"1,076",231,153,184,"1,644"
10/31/2024,Adult,Maxillo-Facial,op,"2,174",229,102,59,"2,564"
10/31/2024,Adult,Metabolic Medicine,op,117,11,2,2,132
10/31/2024,Adult,Microbiology,op,20,0,0,0,20
10/31/2024,Adult,Nephrology,op,"2,884",793,215,166,"4,058"
10/31/2024,Adult,Neurology,op,"11,237","5,653","2,770","2,430","22,090"
10/31/2024,Adult,Neurosurgery,op,"4,269","2,906","1,359","2,721","11,255"
10/31/2024,Adult,Oncology,op,680,10,4,2,696
10/31/2024,Adult,Ophthalmology,op,"17,646","7,047","4,362","5,382","34,437"
10/31/2024,Adult,Orthopaedics,op,"38,837","15,759","6,073","3,423","64,093"
10/31/2024,Adult,Otolaryngology (ENT),op,"21,047","8,772","3,317","2,604","35,739"
10/31/2024,Adult,Paed Cardiology,op,11,11,0,0,22
10/31/2024,Adult,Paediatric Neurology,op,4,4,13,14,35
10/31/2024,Adult,Paediatrics,op,43,59,33,8,141
10/31/2024,Adult,Pain Relief,op,"7,044","4,116","1,830","1,561","14,551"
10/31/2024,Adult,Pathology,op,62,45,25,56,188
10/31/2024,Adult,Plastic Surgery,op,"8,079","2,073","1,181","2,304","13,637"
10/31/2024,Adult,Psychiatry,op,445,79,7,0,531
10/31/2024,Adult,Radiotherapy,op,24,0,0,0,24
10/31/2024,Adult,Respiratory Medicine,op,"13,019","6,515","2,410","2,341","24,285"
10/31/2024,Adult,Rheumatology,op,"8,247","2,595",810,668,"12,320"
10/31/2024,Adult,Small Volume Specialties,op,452,101,26,5,583
10/31/2024,Adult,Urology,op,"13,972","5,726","1,934","1,368","23,000"
10/31/2024,Adult,Vascular Surgery,op,"8,756","2,096","1,187",734,"12,773"
10/31/2024,Child,Cardio-Thoracic Surgery,op,51,4,2,0,57
10/31/2024,Child,Cardiology,op,11,18,5,0,34
10/31/2024,Child,Clinical (Medical) Genetics,op,55,7,31,13,106
10/31/2024,Child,Clinical Immunology,op,378,186,105,45,714
10/31/2024,Child,Dental Surgery,op,219,112,63,58,452
10/31/2024,Child,Dermatology,op,"1,740",986,447,636,"3,809"
10/31/2024,Child,Developmental Paediatrics,op,371,254,120,184,929
10/31/2024,Child,General Surgery,op,803,260,59,4,"1,126"
10/31/2024,Child,Gynaecology,op,435,166,58,2,661
10/31/2024,Child,Immunology,op,257,69,30,21,377
10/31/2024,Child,Maxillo-Facial,op,252,33,13,2,300
10/31/2024,Child,Ophthalmology,op,"1,924",780,405,487,"3,596"
10/31/2024,Child,Orthopaedics,op,"1,385",426,201,377,"2,388"
10/31/2024,Child,Otolaryngology (ENT),op,"4,834","2,661",810,505,"8,810"
10/31/2024,Child,Paed Cardiology,op,"1,966","1,310",750,162,"4,188"
10/31/2024,Child,Paed Endocrinology,op,537,173,33,9,752
10/31/2024,Child,Paed Gastro-Enterol,op,515,125,89,149,878
10/31/2024,Child,Paed Haematology,op,231,43,0,0,274
10/31/2024,Child,Paed Metabolic Medicine,op,32,0,0,0,32
10/31/2024,Child,Paed Nephrology,op,252,167,102,59,580
10/31/2024,Child,Paed Orthopaedic,op,"1,578",707,625,838,"3,748"
10/31/2024,Child,Paediatric Dermatology,op,"2,714","1,686","1,006",800,"6,206"
10/31/2024,Child,Paediatric ENT,op,"2,745","1,942",962,"1,087","6,736"
10/31/2024,Child,Paediatric Infectious Diseases,op,46,12,0,2,60
10/31/2024,Child,Paediatric Neurology,op,755,521,253,99,"1,628"
10/31/2024,Child,Paediatric Neurosurgery,op,68,2,0,0,70
10/31/2024,Child,Paediatric Respiratory Medicine,op,847,461,175,152,"1,635"
10/31/2024,Child,Paediatric Surgery,op,"1,423",570,351,97,"2,441"
10/31/2024,Child,Paediatric Urology,op,"1,052",644,221,22,"1,939"
10/31/2024,Child,Paediatrics,op,"12,371","4,693","1,546",579,"19,189"
10/31/2024,Child,Pain Relief,op,27,10,2,0,39
10/31/2024,Child,Plastic Surgery,op,816,188,77,109,"1,190"
10/31/2024,Child,Rheumatology,op,330,140,100,362,932
10/31/2024,Child,Small Volume Specialties,op,459,124,43,18,644
10/31/2024,Child,Urology,op,902,501,290,162,"1,855"
10/31/2024,Adult,Anaesthetics,ipdc,142,0,0,0,142
10/31/2024,Adult,Breast Surgery,ipdc,88,15,9,28,141
10/31/2024,Adult,Cardio-Thoracic Surgery,ipdc,402,128,37,20,587
10/31/2024,Adult,Cardiology,ipdc,"2,821",704,99,52,"3,675"
10/31/2024,Adult,Clinical Immunology,ipdc,220,158,107,63,548
10/31/2024,Adult,Dermatology,ipdc,"1,095",96,50,116,"1,357"
10/31/2024,Adult,Gastro-Enterology,ipdc,285,45,9,2,342
10/31/2024,Adult,Gastro-Intestinal Surgery,ipdc,281,154,93,192,721
10/31/2024,Adult,General Medicine,ipdc,87,4,0,0,90
10/31/2024,Adult,General Surgery,ipdc,"8,883","2,216",968,"1,459","13,526"
10/31/2024,Adult,Gynaecology,ipdc,"3,763",941,363,266,"5,332"
10/31/2024,Adult,Haematology,ipdc,33,0,0,0,33
10/31/2024,Adult,Maxillo-Facial,ipdc,962,224,70,161,"1,417"
10/31/2024,Adult,Nephrology,ipdc,20,2,2,0,24
10/31/2024,Adult,Neurology,ipdc,179,43,12,12,245
10/31/2024,Adult,Neurosurgery,ipdc,480,313,119,56,969
10/31/2024,Adult,Oncology,ipdc,68,2,2,0,72
10/31/2024,Adult,Ophthalmology,ipdc,"6,032","2,043",531,463,"9,069"
10/31/2024,Adult,Orthopaedics,ipdc,"7,553","1,998",510,418,"10,479"
10/31/2024,Adult,Otolaryngology (ENT),ipdc,"2,584","1,509",845,844,"5,782"
10/31/2024,Adult,Pain Relief,ipdc,"3,890","1,700",406,329,"6,326"
10/31/2024,Adult,Plastic Surgery,ipdc,"3,290","1,114",559,758,"5,720"
10/31/2024,Adult,Radiology,ipdc,166,1,1,1,170
10/31/2024,Adult,Respiratory Medicine,ipdc,406,151,117,137,811
10/31/2024,Adult,Rheumatology,ipdc,36,4,27,2,70
10/31/2024,Adult,Small Volume Specialties,ipdc,607,117,33,10,766
10/31/2024,Adult,Urology,ipdc,"6,040","1,413",393,487,"8,334"
10/31/2024,Adult,Vascular Surgery,ipdc,"1,539",500,125,89,"2,254"
10/31/2024,Child,Cardio-Thoracic Surgery,ipdc,36,8,2,0,46
10/31/2024,Child,Clinical Immunology,ipdc,105,89,47,104,345
10/31/2024,Child,Dental Surgery,ipdc,110,81,23,53,267
10/31/2024,Child,General Surgery,ipdc,117,11,0,0,127
10/31/2024,Child,Immunology,ipdc,39,19,10,2,70
10/31/2024,Child,Maxillo-Facial,ipdc,129,55,38,27,250
10/31/2024,Child,Ophthalmology,ipdc,435,301,186,140,"1,063"
10/31/2024,Child,Orthopaedics,ipdc,72,53,4,4,134
10/31/2024,Child,Otolaryngology (ENT),ipdc,806,338,145,37,"1,326"
10/31/2024,Child,Paed Cardiology,ipdc,140,35,7,2,184
10/31/2024,Child,Paed Endocrinology,ipdc,18,17,4,2,41
10/31/2024,Child,Paed Metabolic Medicine,ipdc,16,4,4,0,24
10/31/2024,Child,Paed Orthopaedic,ipdc,280,154,83,146,663
10/31/2024,Child,Paediatric Dermatology,ipdc,32,15,9,9,65
10/31/2024,Child,Paediatric ENT,ipdc,359,124,78,32,593
10/31/2024,Child,Paediatric Respiratory Medicine,ipdc,523,187,105,175,990
10/31/2024,Child,Paediatric Surgery,ipdc,333,157,113,45,648
10/31/2024,Child,Paediatric Urology,ipdc,190,108,61,80,439
10/31/2024,Child,Paediatrics,ipdc,74,9,7,6,96
10/31/2024,Child,Plastic Surgery,ipdc,217,170,86,77,550
10/31/2024,Child,Rheumatology,ipdc,14,17,14,44,89
10/31/2024,Child,Small Volume Specialties,ipdc,253,88,38,27,405
10/31/2024,Child,Urology,ipdc,173,96,45,24,338
11/28/2024,Adult,Anaesthetics,op,60,2,0,0,62
11/28/2024,Adult,Breast Surgery,op,"2,183",27,0,2,"2,212"
11/28/2024,Adult,Cardio-Thoracic Surgery,op,363,34,10,7,414
11/28/2024,Adult,Cardiology,op,"22,871","10,011","2,628","1,786","37,296"
11/28/2024,Adult,Chemical Pathology,op,61,21,2,0,84
11/28/2024,Adult,Clinical (Medical) Genetics,op,887,525,456,703,"2,571"
11/28/2024,Adult,Clinical Immunology,op,"1,681","1,034",565,318,"3,597"
11/28/2024,Adult,Clinical Neurophysiology,op,842,348,150,19,"1,360"
11/28/2024,Adult,Dermatology,op,"29,363","12,256","5,578","5,187","52,384"
11/28/2024,Adult,Diabetes Mellitus,op,"1,343",529,142,13,"2,027"
11/28/2024,Adult,Endocrinology,op,"9,286","3,609","1,812","4,976","19,683"
11/28/2024,Adult,Gastro-Enterology,op,"12,599","3,762","1,149",250,"17,761"
11/28/2024,Adult,Gastro-Intestinal Surgery,op,358,147,4,0,509
11/28/2024,Adult,General Medicine,op,"7,248","2,392",562,758,"10,960"
11/28/2024,Adult,General Surgery,op,"24,700","4,495",983,110,"30,287"
11/28/2024,Adult,Geriatric Medicine,op,"3,487",406,48,40,"3,981"
11/28/2024,Adult,Gynaecology,op,"23,951","4,510",777,372,"29,611"
11/28/2024,Adult,Haematology,op,"6,232","2,235",901,321,"9,690"
11/28/2024,Adult,Hepato-Biliary Surgery,op,91,32,2,2,127
11/28/2024,Adult,Infectious Diseases,op,973,235,113,188,"1,509"
